Time,Mass,O2,CO,NO2,NO,SO2,WaterTemp2,WaterTemp3,WaterTemp4,GapTemp,InnerWall,HandleTemp,FireTemp,OutsideSurface
0:03:40,-0.005,21.15,8.72,0.64,1.76,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:41,-0.004,20.97,8.72,0.60,1.73,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:42,-0.005,21.09,8.60,0.62,1.73,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:43,-0.005,21.18,8.72,0.63,1.73,0.64,22.69,22.69,22.56,0.00,23.00,24.50,24.50,24.00,
0:03:44,-0.004,21.15,8.72,0.64,1.78,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:45,-0.005,21.09,8.97,0.63,1.76,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:03:46,-0.004,21.09,8.97,0.65,1.76,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:03:47,-0.004,21.03,8.85,0.66,1.76,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:03:48,-0.005,21.12,8.85,0.62,1.76,0.49,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:03:49,-0.005,21.09,8.97,0.64,1.73,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:03:50,-0.005,21.03,8.85,0.65,1.75,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:51,-0.005,21.09,9.09,0.64,1.72,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:52,-0.005,21.15,9.09,0.64,1.73,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:03:53,-0.005,21.06,8.97,0.63,1.75,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:54,-0.005,21.15,9.09,0.63,1.69,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:55,-0.005,21.12,8.60,0.65,1.84,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:03:56,-0.005,21.12,8.97,0.63,1.75,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:03:57,-0.005,21.18,9.09,0.54,1.72,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:03:58,-0.005,21.09,9.21,0.64,1.74,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:03:59,-0.004,21.15,9.09,0.64,1.74,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:00,-0.005,21.15,10.19,0.64,1.74,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:01,-0.005,21.15,9.09,0.62,1.70,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:02,-0.005,21.12,9.46,0.60,1.73,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:03,-0.005,21.03,9.46,0.63,1.70,0.65,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:04,-0.005,21.03,9.46,0.63,1.72,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:05,-0.005,21.12,9.46,0.60,1.74,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:06,-0.005,21.06,9.70,0.62,1.72,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:07,-0.005,21.12,9.46,0.63,1.72,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:08,-0.005,21.09,9.46,0.64,1.69,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:09,-0.005,21.15,9.46,0.65,1.73,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:10,-0.005,21.06,9.58,0.65,1.70,0.65,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:11,-0.005,21.12,9.46,0.63,1.69,0.71,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:12,-0.005,21.18,9.46,0.59,1.73,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:13,-0.005,21.15,9.70,0.64,1.73,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:14,-0.005,21.12,9.82,0.63,1.67,0.63,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:15,-0.005,21.15,9.70,0.62,1.70,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:16,-0.005,21.12,9.70,0.64,1.69,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:17,-0.006,21.18,9.70,0.63,1.72,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:18,-0.005,21.12,9.70,0.64,1.68,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:19,-0.005,21.24,9.95,0.64,1.68,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:20,-0.005,21.09,9.58,0.65,1.70,0.66,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:21,-0.005,21.12,9.82,0.65,1.68,0.64,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:22,-0.005,21.06,9.82,0.62,1.69,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:23,-0.005,21.21,9.95,0.63,1.67,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:24,-0.004,21.06,9.95,0.65,1.70,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:25,-0.005,21.15,10.07,0.65,1.70,0.63,22.69,22.69,22.50,0.00,22.75,24.50,24.50,23.75,
0:04:26,-0.005,20.97,10.07,0.64,1.68,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:27,-0.005,20.85,9.95,0.65,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:28,-0.005,21.03,10.07,0.64,1.67,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:04:29,-0.005,21.09,9.82,0.64,1.69,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:30,-0.005,21.06,10.19,0.63,1.67,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:31,-0.005,21.03,9.95,0.63,1.67,0.64,22.69,22.69,22.50,0.00,22.75,24.50,24.50,23.75,
0:04:32,-0.005,21.06,10.07,0.63,1.69,0.63,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:33,-0.005,21.06,10.31,0.62,1.67,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:34,-0.005,21.12,10.19,0.63,1.68,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:35,-0.005,21.21,9.82,0.62,1.70,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:36,-0.005,21.06,10.43,0.63,1.64,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:37,-0.005,21.15,10.92,0.64,1.59,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:38,-0.005,21.09,10.31,0.63,1.70,0.63,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:39,-0.005,21.15,10.43,0.63,1.70,0.64,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:04:40,-0.005,21.24,10.43,0.65,1.70,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:41,-0.005,21.27,10.56,0.63,1.65,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:42,-0.005,21.06,10.31,0.65,1.64,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:43,-0.005,21.06,10.43,0.63,1.69,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:44,-0.005,21.09,10.80,0.63,1.65,0.66,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:45,-0.005,21.12,10.68,0.63,1.68,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:46,-0.005,21.09,10.56,0.65,1.68,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:47,-0.005,21.12,10.68,0.66,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:48,-0.005,21.12,10.43,0.62,1.64,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:49,-0.005,21.12,10.68,0.63,1.64,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.25,23.75,
0:04:50,-0.005,21.18,10.80,0.60,1.67,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:51,-0.005,21.15,11.05,0.62,1.65,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:52,-0.005,20.88,10.92,0.63,1.64,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:53,-0.005,21.09,10.92,0.60,1.63,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:04:54,-0.005,21.06,10.92,0.65,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:55,-0.005,21.09,10.92,0.63,1.67,0.66,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:56,-0.005,21.12,11.17,0.64,1.63,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:57,-0.005,21.15,11.41,0.64,1.62,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:58,-0.005,21.09,11.41,0.62,1.65,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:04:59,-0.005,21.06,11.41,0.62,1.64,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:00,-0.005,21.06,11.66,0.62,1.67,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:01,-0.005,21.15,11.66,0.63,1.63,0.65,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:05:02,-0.005,21.09,11.41,0.64,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:03,-0.005,21.12,11.90,0.64,1.64,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:04,-0.005,21.12,11.66,0.65,1.64,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:05,-0.005,21.12,11.78,0.63,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:06,-0.005,21.09,12.02,0.64,1.64,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:07,-0.005,21.12,12.02,0.63,1.64,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:08,-0.005,21.09,12.27,0.64,1.62,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:09,-0.005,21.15,12.27,0.60,1.67,0.62,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:05:10,-0.005,21.09,12.27,0.63,1.65,0.66,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:11,-0.005,21.18,12.63,0.64,1.63,0.62,22.69,22.69,22.50,0.00,22.75,24.50,24.50,23.75,
0:05:12,-0.005,21.09,12.27,0.62,1.65,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:13,-0.005,21.09,12.51,0.63,1.64,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:14,-0.005,21.21,12.88,0.65,1.64,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:15,-0.005,21.21,12.63,0.64,1.64,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:16,-0.005,21.12,12.63,0.63,1.65,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:17,-0.005,21.12,13.00,0.65,1.65,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:18,-0.005,21.09,13.12,0.62,1.58,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:19,-0.005,21.15,13.00,0.65,1.59,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:20,-0.005,20.97,13.12,0.60,1.64,0.63,22.69,22.69,22.50,0.00,22.75,24.50,24.50,24.00,
0:05:21,-0.005,21.03,13.25,0.65,1.61,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:22,-0.006,21.03,13.25,0.63,1.63,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:23,-0.005,21.15,13.25,0.64,1.65,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:24,-0.005,21.06,13.00,0.64,1.61,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:25,-0.005,21.03,13.49,0.65,1.65,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:26,-0.005,21.06,13.49,0.63,1.63,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:27,-0.005,21.06,13.49,0.64,1.61,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:28,-0.005,21.12,13.61,0.64,1.57,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:29,-0.005,21.12,13.49,0.63,1.63,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:30,-0.005,21.12,13.86,0.64,1.59,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:31,-0.005,21.12,13.86,0.62,1.61,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:32,-0.005,21.12,13.98,0.65,1.62,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:33,-0.005,21.12,14.35,0.62,1.62,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:34,-0.005,21.18,13.98,0.62,1.61,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:35,-0.005,21.18,14.22,0.63,1.62,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:36,-0.005,21.21,14.35,0.63,1.62,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:37,-0.005,21.18,14.35,0.63,1.62,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:38,-0.006,21.12,14.47,0.64,1.59,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:39,-0.005,21.15,14.47,0.62,1.63,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:40,-0.005,21.06,14.83,0.65,1.61,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:41,-0.005,21.12,15.32,0.65,1.63,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:42,-0.006,21.12,15.20,0.66,1.62,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:43,-0.005,21.18,15.08,0.59,1.63,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:44,-0.006,21.12,15.69,0.64,1.52,0.64,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:45,-0.006,21.03,15.81,0.62,1.61,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:46,-0.005,21.15,15.69,0.62,1.59,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:47,-0.006,21.09,15.44,0.62,1.57,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:48,-0.006,21.12,15.69,0.62,1.61,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:49,-0.006,21.18,15.81,0.64,1.57,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:50,-0.006,21.18,16.42,0.62,1.61,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:51,-0.005,21.09,16.18,0.62,1.59,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:52,-0.006,21.09,15.93,0.63,1.61,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:53,-0.005,21.12,15.81,0.62,1.61,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:54,-0.005,21.06,16.30,0.65,1.61,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:55,-0.005,21.27,16.06,0.62,1.61,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:56,-0.005,21.09,16.18,0.64,1.59,0.62,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:05:57,-0.005,21.18,16.18,0.65,1.58,0.64,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:58,-0.006,21.15,16.18,0.62,1.59,0.62,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:05:59,-0.005,21.18,16.79,0.62,1.57,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:00,-0.005,21.06,16.79,0.63,1.58,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:01,-0.005,21.09,16.67,0.60,1.58,0.60,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:02,-0.005,21.12,17.03,0.64,1.57,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:03,-0.006,21.18,16.91,0.64,1.62,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:04,-0.005,21.06,17.16,0.64,1.58,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:05,-0.005,21.15,16.79,0.63,1.58,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:06,-0.005,21.03,16.79,0.64,1.61,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:07,-0.005,21.03,16.54,0.65,1.59,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:08,-0.005,21.06,16.91,0.63,1.59,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:09,-0.005,21.12,17.28,0.66,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:10,-0.005,21.06,17.03,0.65,1.61,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:11,-0.006,21.09,16.91,0.64,1.57,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:12,-0.005,21.03,17.40,0.66,1.63,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:13,-0.005,21.12,17.52,0.63,1.61,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:14,-0.005,21.06,17.28,0.64,1.57,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:15,-0.005,21.15,17.40,0.63,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:16,-0.005,21.21,18.01,0.64,1.57,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:17,-0.006,21.06,17.64,0.63,1.58,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:18,-0.006,21.21,17.77,0.64,1.54,0.52,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:19,-0.005,21.18,18.13,0.65,1.57,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:20,-0.006,21.03,18.01,0.64,1.57,0.68,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:21,-0.005,21.09,18.01,0.66,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:22,-0.005,21.24,18.38,0.65,1.59,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:23,-0.005,21.09,18.01,0.62,1.59,0.64,22.69,22.69,22.56,0.00,22.75,24.75,24.50,23.75,
0:06:24,-0.005,21.00,18.87,0.63,1.54,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:25,-0.005,21.09,18.50,0.60,1.59,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:26,-0.006,21.12,18.50,0.64,1.59,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:27,-0.006,21.12,18.99,0.63,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:28,-0.006,21.15,18.87,0.63,1.56,0.64,22.69,22.69,22.50,0.00,22.75,24.50,24.50,23.75,
0:06:29,-0.005,21.09,19.11,0.63,1.54,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:30,-0.006,21.12,19.11,0.62,1.58,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:31,-0.005,21.12,19.35,0.62,1.56,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:32,-0.005,21.18,19.48,0.65,1.59,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:33,-0.006,21.06,19.23,0.64,1.57,0.63,22.69,22.63,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:34,-0.005,21.09,19.23,0.62,1.56,0.59,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:35,-0.006,21.15,19.48,0.64,1.47,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:36,-0.006,21.15,19.72,0.65,1.59,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:37,-0.006,21.09,18.38,0.64,1.58,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:38,-0.006,21.12,19.84,0.62,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:39,-0.005,21.18,20.45,0.63,1.56,0.64,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:40,-0.005,21.12,19.72,0.63,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:41,-0.006,21.12,19.72,0.63,1.56,0.60,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:42,-0.005,21.12,20.21,0.62,1.57,0.60,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:43,-0.005,21.06,20.09,0.59,1.54,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:44,-0.006,21.06,20.33,0.65,1.57,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:45,-0.005,21.09,20.45,0.65,1.57,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:46,-0.005,21.06,20.21,0.63,1.56,0.65,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:47,-0.006,21.06,20.58,0.63,1.54,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:48,-0.005,21.21,20.45,0.65,1.52,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:49,-0.005,21.03,19.84,0.60,1.53,0.62,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:50,-0.006,21.09,20.82,0.63,1.54,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:51,-0.005,21.21,20.82,0.63,1.58,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:52,-0.005,21.18,21.07,0.63,1.53,0.64,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:53,-0.005,21.09,21.19,0.64,1.53,0.64,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:54,-0.006,21.09,21.31,0.63,1.56,0.63,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:55,-0.006,21.15,21.07,0.62,1.56,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:06:56,-0.006,21.06,21.19,0.63,1.53,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:57,-0.006,21.12,21.43,0.64,1.54,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:06:58,-0.006,21.15,21.43,0.63,1.56,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:06:59,-0.006,21.12,21.80,0.62,1.52,0.62,22.75,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:07:00,-0.005,21.03,21.68,0.62,1.54,0.59,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:01,-0.006,21.06,22.04,0.63,1.53,0.64,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:02,-0.006,21.15,21.80,0.62,1.53,0.62,22.75,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:03,-0.006,21.12,22.04,0.60,1.53,0.62,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:04,-0.006,21.09,22.53,0.64,1.52,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:07:05,-0.006,21.15,22.41,0.60,1.56,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.25,24.00,
0:07:06,-0.006,21.12,22.29,0.64,1.51,0.63,22.69,22.69,22.56,0.00,22.75,24.75,24.50,24.00,
0:07:07,-0.006,21.24,22.17,0.62,1.56,0.60,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:08,-0.005,21.06,22.53,0.65,1.53,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,23.75,
0:07:09,-0.006,21.12,22.78,0.64,1.52,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:07:10,-0.005,21.21,22.65,0.62,1.53,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:07:11,-0.006,20.82,22.78,0.63,1.52,0.65,22.69,22.69,22.56,0.00,22.75,24.75,24.50,24.00,
0:07:12,-0.005,21.12,22.65,0.63,1.46,0.63,22.75,22.69,22.56,0.00,22.75,24.75,24.50,24.00,
0:07:13,-0.006,21.15,22.78,0.63,1.56,0.63,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
0:07:14,-0.006,21.06,23.02,0.63,1.51,0.65,22.69,22.69,22.56,0.00,22.75,24.75,24.50,24.00,
0:07:15,-0.006,21.18,23.14,0.66,1.54,0.65,22.69,22.69,22.56,0.00,22.75,24.75,24.50,24.00,
0:07:16,-0.006,21.00,23.14,0.64,1.53,0.65,22.69,22.69,22.56,0.00,22.75,24.50,24.50,24.00,
